province,year,cpi,disposable_income_rural_per_cap,disposable_income_urban_per_cap,gdp_province,num_foreign_funded_enterprise,num_priv_enterprise,num_state_owned_enterprise,patent_apps,population_province,registered_unemployed,student_enrollment,foreign_total_investment,r.d_expenditure,r.d_projects,r.d_workers,sales_value_industry,export_industry,tech_market_value,Court_Year,treated,ever_treated,rel_time,fti_pc,num_priv_enterprise_pc,patent_apps_pc,r.d_expenditure_pc,r.d_workers_pc,student_enrollment_pc,export_intensity,tech_value_pc,gdp_log
Guizhou Province,2018,101.8,9716,31592,15886.6,1891,3580,485,2611,3822,15.1,68.75,45303,762280,2860,20041,NA,NA,171.1,NA,0,0,NA,11.853218210361067,0.9366823652537938,0.6831501831501832,199.44531658817374,5.243589743589744,0.017987964416535846,NA,0.04476713762428048,9.673231265584715
Guizhou Province,2017,100.9,8869,29080,14067.3,1671,3344,512,2542,3803,14.9,62.77,31251,648576,2758,18786,NA,NA,80.74,NA,0,0,NA,8.217459900078886,0.8793058112016828,0.668419668682619,170.54325532474363,4.939784380752038,0.016505390481199055,NA,0.021230607415198527,9.55160823403914
Guizhou Province,2016,101.4,8090,26743,12133.9,1511,3007,554,2021,3758,14.8,57.39,23719,556853,2145,15774,11550.45,181.99,20.44,NA,0,0,NA,6.3116019159127195,0.8001596593932943,0.5377860564129856,148.17802022352316,4.197445449707291,0.015271420968600319,63.46749821418759,0.005439063331559341,9.403758467162861
Guizhou Province,2015,101.8,7387,24580,10887.1,1662,2436,525,1953,3708,14.5,50.09,18147,457303,1619,14916,9821.08,140.15,25.96,NA,0,0,NA,4.894012944983818,0.656957928802589,0.5266990291262136,123.32874865156418,4.022653721682848,0.013508629989212515,70.07549054584373,0.007001078748651564,9.295333881105828
Guizhou Province,2014,102.4,6671,22548,9297.5,1515,1851,509,1918,3677,14.1,46.04,15472,410132,1682,15659,9052.59,122.94,20.04,NA,0,0,NA,4.207778079956486,0.5033995104704923,0.5216208865923307,111.53984226271417,4.25863475659505,0.012521076964917052,73.63421181063934,0.005450095186293174,9.137500825799226
Guizhou Province,2013,102.5,5898,20565,8079.9,1386,1639,497,1516,3632,13.7,41.9,11856,342541,1717,16049,7650.47,100,18.4,NA,0,0,NA,3.26431718061674,0.45126651982378857,0.41740088105726875,94.31194933920705,4.4187775330396475,0.011536343612334802,76.5047,0.005066079295154184,8.997134775200932
Guizhou Province,2012,102.7,5159,18608,6828.1,1688,1226,469,1347,3587,12.6,38.38,7670,315079,1649,12135,6170.82,109.74,9.67,NA,0,0,NA,2.1382771117925845,0.3417897964873153,0.3755227209367159,87.83914134374129,3.3830499024254252,0.010699749093950377,56.23127392017496,0.0026958461109562308,8.828801729384121
Guizhou Province,2011,105.1,4499,16413,5690.5,2029,1129,431,813,3530,12.5,34.41,5681,275217,1345,9564,5248.66,99.47,13.65,NA,0,0,NA,1.6093484419263455,0.3198300283286119,0.2303116147308782,77.96515580736543,2.7093484419263456,0.009747875354107647,52.766261184276665,0.00386685552407932,8.646553396721945
Guizhou Province,2010,102.9,3768,14073,4583.7,1936,1469,516,NA,3479,12.2,32.33,4132,NA,NA,NA,4014.54,90.06,7.72,NA,0,0,NA,1.1876976142569704,0.42224777234837596,NA,NA,NA,0.009292900258695027,44.576282478347764,0.0022190284564530035,8.430261811226778
Guizhou Province,2009,98.7,3240,12804,3910.7,1966,1308,523,653,3537,12.3,29.91,3600,187695,1278,7234,3248.35,73.42,1.78,NA,0,0,NA,1.0178117048346056,0.36980491942324,0.18461973423805486,53.06615776081425,2.045236075770427,0.008456318914334182,44.24339417052574,5.032513429459994e-4,8.27147166508878
Guizhou Province,2008,107.6,2996,11710,3551.3,2201,1267,530,465,3596,12.5,26.75,3215,145973,825,6134,2969.3,88.19,2.04,NA,0,0,NA,0.8940489432703004,0.35233592880978865,0.12931034482758622,40.59315906562848,1.7057842046718577,0.007438820912124583,33.669350266470126,5.672969966629589e-4,8.175069012618737
Guizhou Province,2007,106.4,2526,10638,2883,603,965,541,NA,3632,12.1,24.17,2797,NA,NA,NA,2436.79,71.43,0.66,NA,0,0,NA,0.7700991189427313,0.26569383259911894,NA,NA,NA,0.006654735682819384,34.114377712445744,1.8171806167400882e-4,7.9665866976384025
Guizhou Province,2006,101.7,2097,9086,2292.3,601,988,760,NA,3690,12.1,22.15,2600,NA,NA,NA,2004.32,61.29,0.54,NA,0,0,NA,0.7046070460704607,0.26775067750677506,NA,NA,NA,0.0060027100271002705,32.7022352749225,1.4634146341463417e-4,7.737310959321631
Guizhou Province,2005,101,1971,8127,1964.2,649,851,927,NA,3730,12.1,20.68,2340,NA,NA,NA,1634.46,62.29,1.05,NA,0,0,NA,0.6273458445040214,0.22815013404825737,NA,NA,NA,0.0055442359249329755,26.239524803339222,2.8150134048257375e-4,7.582840316723674
Guizhou Province,2004,104,1796,7303,1672.7,641,724,1101,128,3904,11.6,17.99,2234,64875,473,3927,1338.77,65.9,1.35,NA,0,0,NA,0.5722336065573771,0.18545081967213115,0.03278688524590164,16.617571721311474,1.005891393442623,0.0046080942622950816,20.315174506828527,3.457991803278689e-4,7.422194366317963
Guizhou Province,2003,101.2,1622,6555,1449,595,489,1037,NA,3870,11.2,14.94,2100,NA,NA,NA,949.11,44.29,1.79,NA,0,0,NA,0.5426356589147286,0.1263565891472868,NA,NA,NA,0.0038604651162790697,21.42944231203432,4.6253229974160207e-4,7.278628942320682
Guizhou Province,2002,99,1535,5933,1260.4,639,352,1191,NA,3837,11.1,12.27,1891,NA,NA,NA,763.65,31.46,1.35,NA,0,0,NA,0.49283294240291897,0.09173833724263748,NA,NA,NA,0.003197810789679437,24.273680864589956,3.5183737294761536e-4,7.13918440988312
Guizhou Province,2001,101.8,1446,5444,1147.1,714,275,1269,NA,3799,11.1,10.82,1599,NA,NA,NA,666.87,27.87,0.06,NA,0,0,NA,0.42090023690444855,0.07238747038694393,NA,NA,NA,0.0028481179257699397,23.92787944025834,1.579362990260595e-5,7.044992297287222
Guizhou Province,2000,99.5,1399,5117,1040.4,715,167,1397,NA,3756,10.2,7.98,1493,NA,NA,NA,610.21,27.41,0.06,NA,0,0,NA,0.39749733759318423,0.04446219382321619,NA,NA,NA,0.002124600638977636,22.262313024443635,1.597444089456869e-5,6.947360533574496
Yunnan Province,2020,103.6,12842,37500,25214.5,6062,2921,666,3131,4722,31.9,96.42,142431,1451454,6065,28894,NA,NA,49.95,NA,0,0,NA,30.163278271918678,0.618593816179585,0.6630664972469292,307.3811944091487,6.119017365523083,0.02041931385006353,NA,0.010578144853875477,10.135174504847631
Yunnan Province,2019,102.5,11902,36238,23902.1,5602,2349,643,2665,4714,22.9,86.4,67099,1297741,6286,29440,NA,NA,82.7,NA,0,0,NA,14.233983877810777,0.4983029274501485,0.5653372931692829,275.29507848960543,6.245226983453542,0.01832838353839627,NA,0.017543487484089945,10.081721600168388
Yunnan Province,2018,101.6,10768,33488,21427.5,4343,2159,601,2038,4703,20.9,76.47,54369,1070172,4216,24048,NA,NA,89.49,NA,0,0,NA,11.560493302147565,0.4590686795662343,0.4333404210078673,227.5509249415267,5.113331915798427,0.016259834148415905,NA,0.0190282798213906,9.972430422773037
Yunnan Province,2017,100.9,9862,30996,18864.6,4366,2044,661,1891,4693,19.8,70.59,37382,885588,4122,21393,NA,NA,84.76,NA,0,0,NA,7.965480502876625,0.4355422970381419,0.4029405497549542,188.70402727466438,4.5584913701257195,0.015041551246537397,NA,0.018060941828254847,9.845042428887108
Yunnan Province,2016,101.5,9020,28611,16773.6,4087,1962,660,1878,4677,20.1,65.66,33005,741847,3441,17166,10080.39,269.81,58.26,NA,0,0,NA,7.056874064571306,0.41949967928159076,0.40153944836433614,158.61599315800726,3.6703014753046825,0.01403891383365405,37.36106890033727,0.012456703014753046,9.72756150083103
Yunnan Province,2015,101.9,8242,26373,15358.6,3901,1789,623,1493,4663,19.5,61.46,32720,619588,3017,16381,9667.86,172.95,51.84,NA,0,0,NA,7.016941882907999,0.3836585888912717,0.32018014153978125,132.87325755951105,3.512974479948531,0.013180355993995281,55.89973980919341,0.011117306455071843,9.639430856714297
Yunnan Province,2014,102.4,7456,24299,14275.1,4046,1776,589,1281,4653,19.2,57.7,25253,516572,2102,12980,10022.04,153.6,47.92,NA,0,0,NA,5.427251235761874,0.38168923275306255,0.2753062540296583,111.01912744465936,2.789598108747045,0.01240060176230389,65.24765625,0.010298732000859661,9.566272039753615
Yunnan Province,2013,103.1,6724,22460,13027,4262,1666,571,1167,4641,18.1,54.86,24097,454278,1729,11811,9831.22,130.91,42,NA,0,0,NA,5.1921999569058395,0.358974358974359,0.25145442792501616,97.88364576599871,2.5449256625727212,0.011820728291316527,75.09907570086318,0.00904977375565611,9.474779405697564
Yunnan Province,2012,102.7,5930,20371,11266.3,3956,1455,540,1066,4631,17.4,51.22,22561,384430,1665,12321,8783.33,125.59,45.48,NA,0,0,NA,4.871733966745843,0.31418700064780825,0.23018786439213992,83.01230835672641,2.6605484776506154,0.011060246167134528,69.93653953340234,0.00982077305117685,9.329571247894723
Yunnan Province,2011,104.9,5170,17956,9666.2,3919,1285,509,711,4620,16,48.76,20641,299279,1514,10335,7527.74,114.19,11.71,NA,0,0,NA,4.467748917748918,0.27813852813852813,0.1538961038961039,64.77900432900432,2.237012987012987,0.010554112554112554,65.92293545844645,0.002534632034632035,9.176390543273115
Yunnan Province,2010,103.7,4327,15528,7869.9,3833,2000,555,NA,4602,15.7,43.9,17949,NA,NA,NA,6247.87,115.14,10.88,NA,0,0,NA,3.9002607561929596,0.43459365493263796,NA,NA,NA,0.009539330725771403,54.26324474552718,0.002364189482833551,8.970800634850416
Yunnan Province,2009,100.4,3661,13980,6690.2,3880,1892,551,421,4571,15.4,39.36,15900,151147,991,6790,4982.23,99.14,10.25,NA,0,0,NA,3.4784511047910742,0.4139138044191643,0.09210238459855612,33.066506234959526,1.4854517611026035,0.008610807263180923,50.254488601976995,0.0022423977247866987,8.808399048041634
Yunnan Province,2008,105.7,3348,12876,6120.6,4084,1740,539,293,4543,14.8,34.77,14106,131583,1072,8203,4896.85,116.03,5.05,NA,0,0,NA,3.1049966982170374,0.3830068236847898,0.06449482720669161,28.963900506273387,1.8056350429231784,0.007653532907770197,42.20330948892528,0.001111600264142637,8.719415409916529
Yunnan Province,2007,105.9,2821,11202,5166,2055,1277,517,NA,4514,14,31.11,11833,NA,NA,NA,4225.66,159.26,9.75,NA,0,0,NA,2.6214000886132034,0.2828976517501108,NA,NA,NA,0.006891891891891892,26.533090543764914,0.0021599468320779797,8.549853973655786
Yunnan Province,2006,101.9,2392,9840,4157.7,1967,1115,639,NA,4483,13.8,28.42,10700,NA,NA,NA,3338.22,115.76,8.27,NA,0,0,NA,2.3867945572161497,0.2487173767566362,NA,NA,NA,0.006339504795895606,28.83742225293711,0.0018447468213250054,8.332717315742867
Yunnan Province,2005,101.4,2155,9078,3553.3,1817,925,652,NA,4450,13,25.47,8420,NA,NA,NA,2577.47,89.63,15.92,NA,0,0,NA,1.892134831460674,0.20786516853932585,NA,NA,NA,0.005723595505617977,28.756777864554277,0.0035775280898876403,8.175632028144685
Yunnan Province,2004,106,1954,8713,3185.3,1761,784,781,158,4415,11.9,21.63,7892,43881,571,3978,2059.68,94.22,21.56,NA,0,0,NA,1.787542468856172,0.17757644394110986,0.035787089467723666,9.93907134767837,0.9010192525481314,0.00489920724801812,21.860326894502226,0.004883352208380521,8.066301755093283
Yunnan Province,2003,101.2,1766,7528,2673.6,1666,446,943,NA,4376,12.1,17.53,7309,NA,NA,NA,1547.14,60.21,22.87,NA,0,0,NA,1.6702468007312614,0.10191956124314443,NA,NA,NA,0.0040059414990859235,25.69573160604551,0.005226234003656308,7.891181157841129
Yunnan Province,2002,99.8,1663,7149,2392,1619,249,1214,NA,4333,9.8,14.34,6055,NA,NA,NA,1307.43,50.58,17.95,NA,0,0,NA,1.3974151857835218,0.05746595891991692,NA,NA,NA,0.0033094853450265404,25.84875444839858,0.0041426263558735285,7.779885115070522
Yunnan Province,2001,99.1,1575,6729,2186.4,1632,167,1277,NA,4287,8,11.9,5377,NA,NA,NA,1141.31,50.04,25.53,NA,0,0,NA,1.2542570562164683,0.03895498017261488,NA,NA,NA,0.0027758339164917194,22.80795363709033,0.0059552134359692095,7.6900116346138585
Yunnan Province,2000,97.9,1508,6277,2052.3,1634,105,1388,NA,4241,6.8,9.59,4819,NA,NA,NA,1050.45,41.83,18.77,NA,0,0,NA,1.1362886111766093,0.024758311718934212,NA,NA,NA,0.0022612591369959916,25.1123595505618,0.004425842961565668,7.626716394435062
Tibet Autonomous Region,2020,102.2,14598,41156,1956.5,282,55,56,29,366,2.1,3.86,2859,8944,51,190,NA,NA,0.78,NA,0,0,NA,7.811475409836065,0.15027322404371585,0.07923497267759563,24.437158469945356,0.5191256830601093,0.010546448087431694,NA,0.0021311475409836068,7.578912441650467
Tibet Autonomous Region,2019,102.3,12951,37410,1750.3,278,41,44,32,361,2.1,3.62,2665,5574,46,264,NA,NA,0.96,NA,0,0,NA,7.382271468144045,0.11357340720221606,0.0886426592797784,15.4404432132964,0.7313019390581718,0.010027700831024932,NA,0.0026592797783933516,7.46754248079679
Tibet Autonomous Region,2018,101.7,11450,33797,1583.5,266,38,34,15,354,2.1,3.57,2639,8625,35,326,NA,NA,0.04,NA,0,0,NA,7.454802259887006,0.10734463276836158,0.0423728813559322,24.364406779661017,0.9209039548022598,0.010084745762711863,NA,1.1299435028248587e-4,7.367392865978695
Tibet Autonomous Region,2017,101.6,10330,30671,1381,252,37,32,12,349,1.9,3.56,3031,3186,32,202,NA,NA,0.04,NA,0,0,NA,8.684813753581661,0.10601719197707736,0.034383954154727794,9.12893982808023,0.5787965616045845,0.01020057306590258,NA,1.1461318051575932e-4,7.2305631534092925
Tibet Autonomous Region,2016,102.5,9094,27802,1197.4,236,32,26,15,340,1.8,3.5,2259,4003,29,208,163.73,0.03,NA,NA,0,0,NA,6.644117647058824,0.09411764705882353,0.04411764705882353,11.773529411764706,0.611764705882353,0.010294117647058823,5457.666666666667,NA,7.087907818491252
Tibet Autonomous Region,2015,102,8244,25457,1063.6,221,29,27,14,330,1.8,3.42,1997,2602,21,43,126.12,0.03,NA,NA,0,0,NA,6.051515151515152,0.08787878787878788,0.04242424242424243,7.884848484848485,0.1303030303030303,0.010363636363636363,4204,NA,6.969414659368865
Tibet Autonomous Region,2014,102.9,7359,22016,954.8,255,25,25,6,325,1.7,3.35,1328,2943,30,130,109.27,0.41,NA,NA,0,0,NA,4.086153846153846,0.07692307692307693,0.018461538461538463,9.055384615384616,0.4,0.010307692307692308,266.5121951219512,NA,6.861501894464675
Tibet Autonomous Region,2013,103.6,6553,20394,840.3,240,19,25,8,317,1.6,3.36,1311,4617,20,81,97.09,0.15,NA,NA,0,0,NA,4.135646687697161,0.05993690851735016,0.025236593059936908,14.564668769716087,0.2555205047318612,0.010599369085173501,647.2666666666668,NA,6.733758970934172
Tibet Autonomous Region,2012,103.5,5698,18362,721.1,208,13,26,17,315,1.6,3.35,1131,5312,24,78,88.96,0.03,NA,NA,0,0,NA,3.5904761904761906,0.04126984126984127,0.05396825396825397,16.863492063492064,0.24761904761904763,0.010634920634920636,2965.333333333333,NA,6.5807778239227135
Tibet Autonomous Region,2011,105,4886,16496,620.8,298,8,25,19,309,1,3.24,726,1637,16,22,74.48,0.02,NA,NA,0,0,NA,2.349514563106796,0.025889967637540454,0.061488673139158574,5.297734627831715,0.07119741100323625,0.010485436893203885,3724,NA,6.431008968869009
Tibet Autonomous Region,2010,102.2,4123,15258,521.4,264,26,37,NA,300,2.1,3.11,534,NA,NA,NA,60.06,0.03,NA,NA,0,0,NA,1.78,0.08666666666666667,NA,NA,NA,0.010366666666666666,2002.0000000000002,NA,6.256517501499402
Tibet Autonomous Region,2009,101.4,3519,13775,453,243,22,33,12,296,2,3.03,600,6376,19,378,50.16,0.08,NA,NA,0,0,NA,2.027027027027027,0.07432432432432433,0.04054054054054054,21.54054054054054,1.277027027027027,0.010236486486486486,627,NA,6.115892125483034
Tibet Autonomous Region,2008,105.7,3166,12677,405.2,132,22,36,11,292,NA,2.94,550,4536,14,39,44.26,0.04,NA,NA,0,0,NA,1.8835616438356164,0.07534246575342465,0.03767123287671233,15.534246575342467,0.13356164383561644,0.010068493150684931,1106.5,NA,6.004380772374528
Tibet Autonomous Region,2007,103.4,2780,11289,349.8,129,15,53,NA,289,NA,2.68,509,NA,NA,NA,38.72,0.01,NA,NA,0,0,NA,1.7612456747404843,0.05190311418685121,NA,NA,NA,0.009273356401384084,3872,NA,5.857361562584502
Tibet Autonomous Region,2006,102,2429,9053,290.6,115,14,161,NA,285,NA,2.33,400,NA,NA,NA,30.56,0.02,NA,NA,0,0,NA,1.4035087719298245,0.04912280701754386,NA,NA,NA,0.008175438596491228,1528,NA,5.671947751136183
Tibet Autonomous Region,2005,101.5,2073,9538,247,100,11,170,NA,280,NA,1.9,350,NA,NA,NA,25.6,0.08,NA,NA,0,0,NA,1.25,0.039285714285714285,NA,NA,NA,0.0067857142857142855,320,NA,5.5093883366279774
Tibet Autonomous Region,2004,102.7,1858,9196,220.9,86,5,163,NA,276,1.2,1.47,331,10,NA,4,21.07,0.1,NA,NA,0,0,NA,1.1992753623188406,0.018115942028985508,NA,0.036231884057971016,0.014492753623188406,0.005326086956521739,210.7,NA,5.397710110426072
Tibet Autonomous Region,2003,100.9,1688,8841,188.2,107,38,199,NA,272,NA,1.04,359,NA,NA,NA,20.11,0.05,NA,NA,0,0,NA,1.3198529411764706,0.13970588235294118,NA,NA,NA,0.003823529411764706,402.2,NA,5.23750522715128
Tibet Autonomous Region,2002,100.4,1460,8137,164,94,45,197,NA,268,1.3,0.84,349,NA,NA,NA,17.72,0.05,NA,NA,0,0,NA,1.3022388059701493,0.16791044776119404,NA,NA,NA,0.003134328358208955,354.4,NA,5.099866427824199
Tibet Autonomous Region,2001,100.1,1402,7915,140.7,85,45,229,NA,264,NA,0.68,343,NA,NA,NA,15.97,0.07,NA,NA,0,0,NA,1.2992424242424243,0.17045454545454544,NA,NA,NA,0.002575757575757576,228.14285714285714,NA,4.946629964120343
Tibet Autonomous Region,2000,99.9,1330,7459,118.9,78,38,232,NA,258,1,0.55,335,NA,NA,NA,15.14,0.12,NA,NA,0,0,NA,1.2984496124031009,0.14728682170542637,NA,NA,NA,0.002131782945736434,126.16666666666667,NA,4.778282803696737
Shaanxi Province,2020,102.5,13316,37868,26297,6287,4633,943,6445,3955,24.5,121,183272,2684020,8181,48809,NA,NA,1758.72,2018,1,1,2,46.33931731984829,1.1714285714285715,1.629582806573957,678.6396965865993,12.341087231352718,0.03059418457648546,NA,0.4446826801517067,10.177210143218492
Shaanxi Province,2019,102.9,12326,36098,26214.5,6170,3333,886,5593,3944,23.8,112.2,121290,2408037,6098,42983,NA,NA,1467.35,2018,1,1,1,30.753042596348884,0.8450811359026369,1.418103448275862,610.5570486815416,10.898326572008113,0.028448275862068967,NA,0.3720461460446247,10.17406797177496
Shaanxi Province,2018,102.1,11213,33319,24354.8,5856,2665,746,4436,3931,24.1,105.48,118786,2165554,4470,39315,NA,NA,1125.29,2018,1,1,0,30.21775629610786,0.6779445433731874,1.1284660391757821,550.8913762401424,10.001271940981939,0.026832866954973292,NA,0.28626049351310096,10.10048423434078
Shaanxi Province,2017,101.6,10265,30810,21776.1,5629,2486,806,3939,3904,23.4,106.94,80039,1963697,5125,44672,NA,NA,920.94,2018,0,1,-1,20.501793032786885,0.6367827868852459,1.0089651639344261,502.99615778688525,11.442622950819672,0.027392418032786886,NA,0.23589651639344264,9.988568317092312
Shaanxi Province,2016,101.3,9396,28440,19354.6,5953,2150,790,3360,3874,22.7,107.63,56081,1844216,4487,45362,21788.47,757.01,802.79,2018,0,1,-2,14.47625193598348,0.554981930820857,0.8673205988642231,476.049561177078,11.709344346928239,0.027782653588022715,28.78227500297222,0.2072250903458957,9.870685396303747
Shaanxi Province,2015,101,8689,26420,18188.3,6017,1865,759,3036,3846,22.3,109.97,51571,1725829,4054,45052,20248.22,580.13,721.82,2018,0,1,-3,13.408996359854394,0.48491939677587104,0.7893915756630265,448.73348933957357,11.713988559542381,0.02859334373374935,34.90290107389723,0.18768070722828914,9.808533809200776
Shaanxi Province,2014,101.6,7932,24366,17635.6,6782,1715,742,3171,3827,22.3,109.96,44734,1606946,6668,50753,19946.75,479.53,640.02,2018,0,1,-4,11.689051476352233,0.44813169584530965,0.8285863600731643,419.89704729553176,13.261823882937026,0.02873268879017507,41.596459032802954,0.1672380454664228,9.777674865340595
Shaanxi Province,2013,103,7092,22346,16106.3,6443,1448,719,3161,3804,21.1,107.76,36629,1401480,6099,45809,18151.04,341.72,533.28,2018,0,1,-5,9.629074658254469,0.38065194532071506,0.8309674027339643,368.4227129337539,12.042323869610936,0.02832807570977918,53.11670373405127,0.1401892744479495,9.6869657787808
Shaanxi Province,2012,102.8,6285,20269,14311.5,5983,1291,681,2170,3787,19.5,102.63,31130,1192770,5164,36728,16307.31,342.4,334.82,2018,0,1,-6,8.220227092685503,0.3409030895167679,0.5730129390018485,314.9643517296013,9.698442038552944,0.02710060734090309,47.62648948598131,0.08841299181410087,9.568818688860011
Shaanxi Province,2011,105.7,5484,17836,12320.1,5765,1177,632,1679,3765,20.9,96.48,19888,966768,4210,30829,13786.45,302.05,215.37,2018,0,1,-7,5.2823373173970785,0.3126162018592297,0.4459495351925631,256.7776892430279,8.188313413014608,0.02562549800796813,45.64293991061083,0.05720318725099602,9.418987353937686
Shaanxi Province,2010,104,4477,15343,9973,5378,1778,706,NA,3735,21.4,92.78,18044,NA,NA,NA,10853.25,244.01,102.41,2018,0,1,-8,4.8310575635876845,0.47603748326639894,NA,NA,NA,0.024840696117804553,44.47870988893898,0.027419009370816597,9.207636720401869
Shaanxi Province,2009,100.5,3722,13836,8094.9,5097,1671,695,907,3727,21.5,89.37,16200,582497,3921,25897,8125.14,227.3,69.81,2018,0,1,-9,4.346659511671586,0.448349879259458,0.24335927019050174,156.29111886235577,6.948484035417225,0.02397907163938825,35.7463264408271,0.01873088274751811,8.998989512730924
Shaanxi Province,2008,106.4,3373,12613,7256.8,4312,1387,685,593,3718,20.8,83.97,13692,436433,3248,26600,7254.63,280.9,43.83,2018,0,1,-10,3.6826250672404517,0.3730500268961807,0.1594943518020441,117.38380849919311,7.154384077461001,0.022584722969338354,25.826379494482026,0.011788596019365249,8.889694239300734
Shaanxi Province,2007,105.2,2824,10578,5739.7,3175,1011,644,NA,3708,21,77.65,16474,NA,NA,NA,5549.48,243.73,30.17,2018,0,1,-11,4.442826321467098,0.2726537216828479,NA,NA,NA,0.020941208198489752,22.768965658720713,0.00813646170442287,8.655162223139397
Shaanxi Province,2006,101.5,2396,9125,4642.1,2863,911,860,NA,3699,21.5,72.62,14900,NA,NA,NA,4360.57,191.61,17.95,2018,0,1,-12,4.0281157069478235,0.24628277912949445,NA,NA,NA,0.019632333062989997,22.75752831271854,0.0048526628818599616,8.442922129040952
Shaanxi Province,2005,101.2,2162,8159,3857.4,2890,693,945,NA,3690,21.5,66.69,13700,NA,NA,NA,3320.83,156.11,18.9,2018,0,1,-13,3.7127371273712737,0.1878048780487805,NA,NA,NA,0.018073170731707316,21.272372045352633,0.0051219512195121945,8.257748660375697
Shaanxi Province,2004,103.1,1953,7403,3178.4,2754,586,1248,165,3681,18.5,58.39,12463,257862,1187,15714,2664.98,104.04,13.91,2018,0,1,-14,3.3857647378429774,0.15919587068731322,0.04482477587612062,70.0521597392013,4.2689486552567235,0.015862537353979897,25.614955786236063,0.0037788644390111385,8.06413320450039
Shaanxi Province,2003,101.7,1741,6737,2618.8,3179,372,1235,NA,3672,13.9,49.9,11600,NA,NA,NA,1833.98,75.71,16.8,2018,0,1,-15,3.159041394335512,0.10130718954248366,NA,NA,NA,0.013589324618736383,24.223748514066838,0.004575163398692811,7.870471476566936
Shaanxi Province,2002,98.9,1648,6277,2281.1,2993,272,1350,NA,3662,13.5,41.16,10625,NA,NA,NA,1470.69,65.4,15.16,2018,0,1,-16,2.901419989077007,0.07427635172037138,NA,NA,NA,0.011239759694156198,22.48761467889908,0.004139814309120699,7.7324130617442925
Shaanxi Province,2001,101,1529,5447,2034.1,2971,225,1439,NA,3653,14,31.37,9596,NA,NA,NA,1300.36,51.67,8.46,2018,0,1,-17,2.6268820147823706,0.06159321105940323,NA,NA,NA,0.008587462359704354,25.16663441068318,0.0023159047358335618,7.617808739608441
Shaanxi Province,2000,99.5,1472,5098,1823.3,2761,158,1633,NA,3644,11.4,24.47,8322,NA,NA,NA,1145.55,59.04,9.26,2018,0,1,-18,2.283754116355653,0.0433589462129528,NA,NA,NA,0.0067151481888035125,19.402947154471544,0.002541163556531284,7.508403325045159
Gansu Province,2020,102,10344,33822,9323.1,2532,845,539,1229,2501,12.2,58.11,25931,521334,1608,8614,NA,NA,233.16,2019,1,1,1,10.368252698920433,0.33786485405837663,0.49140343862455016,208.45021991203518,3.4442223110755696,0.02323470611755298,NA,0.09322670931627348,9.140250470400275
Gansu Province,2019,102.3,9629,32323,9053.3,2554,663,490,1292,2509,10.8,52.49,25617,505544,1705,8547,NA,NA,196.42,2019,1,1,0,10.210043842168195,0.26424870466321243,0.5149461937026704,201.49222797927462,3.4065364687126345,0.020920685532084496,NA,0.07828616978876046,9.110884611112619
Gansu Province,2018,102,8804,29957,8364.7,2342,699,416,1207,2515,10,48.36,23617,476151,1305,8026,NA,NA,180.88,2019,0,1,-1,9.390457256461232,0.27793240556660037,0.47992047713717695,189.3244532803181,3.1912524850894632,0.0192286282306163,NA,0.07192047713717693,9.031775749059934
Gansu Province,2017,101.4,8076,27763,7642.6,2061,687,423,1052,2522,9.6,46.62,20197,466912,1650,10096,NA,NA,162.96,2019,0,1,-2,8.00832672482157,0.27240285487708166,0.41712926249008725,185.13560666137985,4.003172085646312,0.018485329103885804,NA,0.06461538461538462,8.94149313840297
Gansu Province,2016,101.3,7457,25693,7207.1,2079,759,419,814,2520,9.8,45.72,7529,509228,1465,12610,6527.42,111.95,150.66,2019,0,1,-3,2.9876984126984127,0.3011904761904762,0.32301587301587303,202.07460317460317,5.003968253968254,0.01814285714285714,58.30656543099598,0.05978571428571428,8.882821930227097
Gansu Province,2015,101.6,6936,23767,6793.4,2130,757,417,698,2523,9.5,45.05,7657,486077,1572,12578,6942.06,97.99,129.7,2019,0,1,-4,3.034879112168054,0.30003963535473643,0.27665477606024574,192.658343242172,4.985334918747522,0.017855727308759412,70.84457597714054,0.05140705509314308,8.823706831603143
Gansu Province,2014,102.1,6277,21804,6629.4,2282,711,414,778,2531,9.7,45.23,6764,464410,1894,14380,7886.1,84.84,114.52,2019,0,1,-5,2.6724614776768076,0.2809166337416041,0.3073883840379297,183.4887396286053,5.68154879494271,0.01787040695377321,92.95261669024045,0.04524693796918214,8.799269581347184
Gansu Province,2013,103.2,5589,19873,6108.3,2229,677,390,638,2537,9.3,44.3,6510,400743,1731,12472,7460.39,67.68,99.99,2019,0,1,-6,2.5660228616476153,0.2668506109578242,0.2514781237682302,157.95940086716595,4.916042569964525,0.017461568782026014,110.23034869976358,0.03941269215608987,8.717403781045933
Gansu Province,2012,102.7,4931,17979,5469.1,2262,531,368,544,2550,9.8,43.11,6979,337785,1912,11445,6555.95,64.14,73.06,2019,0,1,-7,2.736862745098039,0.20823529411764705,0.21333333333333335,132.46470588235294,4.488235294117647,0.016905882352941177,102.21312753352042,0.028650980392156862,8.606869348058012
Gansu Province,2011,105.9,4278,15707,4880.7,2177,405,350,320,2552,10.8,40.53,6394,257916,1280,9307,5896.07,66.82,52.64,2019,0,1,-8,2.5054858934169277,0.15869905956112854,0.12539184952978055,101.06426332288402,3.6469435736677114,0.01588166144200627,88.23810236456151,0.0206269592476489,8.493043931183234
